1.700000000000000122e-01 4.077351452463502321e-03 1.899997227241668751e+00 -1.849999907657947196e+00 2.890844784535002293e-02 -2.084099042876172024e-05 -8.761450029982998451e-06 -1.430781539798461066e-01 1.143775457827271302e-01 5.068151355103931409e-03
1.799999999999999933e-01 4.381466939136549436e-03 1.899997095783496626e+00 -1.849999904294198139e+00 3.195499760017520702e-02 -2.385881603212094940e-05 1.914858653058704887e-05 -1.413810042472469219e-01 1.312639998184114976e-01 5.138409303668474079e-03
1.900000000000000022e-01 4.717355749591033674e-03 1.899996965158993190e+00 -1.849999899710276452e+00 3.526290654403185093e-02 -6.555557659592806389e-06 -1.246207496564470325e-05 -1.396698260253397550e-01 1.495076799450129612e-01 5.279229586318436376e-03
2.000000000000000111e-01 5.087508634874026749e-03 1.899996826166931108e+00 -1.849999897095102153e+00 3.880648552607132706e-02 -1.956701270423010110e-05 1.018006520987320759e-05 -1.379124616090048050e-01 1.692951642832079551e-01 5.128773121863319448e-03
2.099999999999999922e-01 5.494267904683687934e-03 1.899996692430694134e+00 -1.849999895161025698e+00 4.258358000154522510e-02 6.460027123457248935e-07 -3.463187876642729661e-06 -1.361399810444947345e-01 1.904667195504713417e-01 4.936688106370217162e-03
2.200000000000000011e-01 5.939834904937757280e-03 1.899996446499771174e+00 -1.849999905429911218e+00 4.656892069881737178e-02 -3.080950475286174997e-05 -1.186705853253172513e-05 -1.343072325508436471e-01 2.133133399384977147e-01 4.556038563130102546e-03
2.300000000000000100e-01 6.426357257280509126e-03 1.899996241807493380e+00 -1.849999921277887482e+00 5.076825761996928837e-02 -1.018833558423904016e-05 -2.182439077077744070e-05 -1.324605280209357472e-01 2.375414030985135427e-01 3.982604760268862454e-03
2.399999999999999911e-01 6.955840562164700668e-03 1.899996133748160787e+00 -1.849999919279074589e+00 5.516009643825525721e-02 -1.746867077893926617e-05 -8.244772645584874565e-06 -1.305576028709123648e-01 2.634118758673054117e-01 3.114377744463601647e-03
2.500000000000000000e-01 7.530223191399097911e-03 1.899996047923669495e+00 -1.849999910102700484e+00 5.974982729335880094e-02 8.533147800940536334e-06 5.582700971105455771e-06 -1.286345377749916197e-01 2.907675505242413028e-01 1.995418560368756276e-03
2.600000000000000089e-01 8.151384096180576758e-03 1.899995938849090127e+00 -1.849999905757929719e+00 6.451758170523233527e-02 -7.378298277430522009e-06 5.520809635173068367e-06 -1.266498449904148171e-01 3.198561330016971849e-01 6.413164613005071894e-04
2.700000000000000178e-01 8.821155546255017577e-03 1.899995854129469697e+00 -1.849999899453430796e+00 6.946687482661914603e-02 -1.054693830747479407e-05 1.504041223086537770e-05 -1.246312058527936500e-01 3.505276894701137014e-01 -1.047369914154099024e-03
2.800000000000000266e-01 9.541305242931749295e-03 1.899995796849108132e+00 -1.849999889901044803e+00 7.459103001345604445e-02 -1.026511334645904030e-05 8.588785897536668873e-06 -1.225737169246562119e-01 3.828242926680484048e-01 -3.023740576942508113e-03
2.899999999999999800e-01 1.031355011932284446e-02 1.899995748821440067e+00 -1.849999888214811650e+00 7.988661804022417767e-02 -2.349379057203481089e-06 -1.038909302791754970e-05 -1.204810805625802089e-01 4.167463454025606140e-01 -5.328184789976301954e-03
2.999999999999999889e-01 1.113956893991839385e-02 1.899995718812728995e+00 -1.849999883397321465e+00 8.534534534526840022e-02 -6.864605173121874823e-06 1.278344351888876284e-05 -1.183420697668620541e-01 4.523628516135731470e-01 -8.157134037862239298e-03
3.099999999999999978e-01 1.202099237969296575e-02 1.899995682328535551e+00 -1.849999876187086389e+00 9.096729538248578273e-02 -2.452431236420160352e-06 1.094959648945924054e-05 -1.161697003371511133e-01 4.896180078481582876e-01 -1.134181536065716027e-02
3.200000000000000067e-01 1.295941565786098981e-02 1.899995643041958671e+00 -1.849999870190338624e+00 9.674617147487307722e-02 -5.675351628367122063e-07 -1.988765631293639503e-06 -1.139577600103389571e-01 5.285502207765798710e-01 -1.495743899174808295e-02
3.300000000000000155e-01 1.395639486090809872e-02 1.899995613208312006e+00 -1.849999853137183736e+00 1.026763755079306423e-01 -9.399818659587265107e-06 -1.122059449327020861e-05 -1.117018656554659012e-01 5.691850443858823549e-01 -1.908385316503061896e-02
3.400000000000000244e-01 1.501344554300226841e-02 1.899995592430460345e+00 -1.849999827504173133e+00 1.087587261826717666e-01 -4.471183199932306510e-06 -5.806477918106919231e-06 -1.094165749545146921e-01 6.114482410202366491e-01 -2.378934245846036494e-02
3.500000000000000333e-01 1.613204553038205882e-02 1.899995607713798718e+00 -1.849999795225668375e+00 1.149885543412709904e-01 9.418336478044488365e-06 6.950003269928056999e-06 -1.070998806876569398e-01 6.553492142321426517e-01 -2.908840870372712481e-02
3.599999999999999867e-01 1.731362994050945903e-02 1.899995598290056265e+00 -1.849999757529560362e+00 1.213551281190744791e-01 -9.628192191646791538e-06 1.124590621872581796e-05 -1.047312265155214417e-01 7.010113745157802168e-01 -3.497098892356363675e-02
3.699999999999999956e-01 1.855961118561390635e-02 1.899995592333288297e+00 -1.849999719328817571e+00 1.278657959592809368e-01 2.629476639021910673e-06 2.797532834152382280e-06 -1.023451745292977000e-01 7.482318341046463317e-01 -4.146222438211639993e-02
3.800000000000000044e-01 1.987135648123300458e-02 1.899995635431267926e+00 -1.849999711854769302e+00 1.345080986736338358e-01 -1.451560117346482914e-07 -4.537977845463458735e-06 -9.991642933968819529e-02 7.971358415646209172e-01 -4.864094363313473113e-02
3.900000000000000133e-01 2.125018820055817395e-02 1.899995663799120660e+00 -1.849999767311461873e+00 1.412813201377985661e-01 -6.816916323135924999e-06 -1.013504478968939006e-05 -9.745454790428030589e-02 8.476802459482869478e-01 -5.654704189567282685e-02
4.000000000000000222e-01 2.269740507261957391e-02 1.899995703913502920e+00 -1.849999867544268595e+00 1.481856177968479682e-01 7.358356479762935203e-06 -1.544424426006296453e-05 -9.497263848702044986e-02 8.997731101470520798e-01 -6.521800252855000646e-02
4.100000000000000311e-01 2.421425830984100941e-02 1.899995737913248828e+00 -1.849999935500197479e+00 1.552107994554482173e-01 5.771989647081710087e-06 -1.286597071669914714e-05 -9.245229329108679839e-02 9.535066767769327933e-01 -7.472276339293326686e-02
4.199999999999999845e-01 2.580196924234843051e-02 1.899995794375632485e+00 -1.849999996002860136e+00 1.623556449649854461e-01 5.419139532347227778e-06 -5.167791776673354471e-06 -8.990264523101386407e-02 1.008807057195953982e+00 -8.509379283997181576e-02
4.299999999999999933e-01 2.746171242781499447e-02 1.899995858655846526e+00 -1.850000049840864191e+00 1.696161200404159575e-01 3.481081919424037147e-06 -6.560099761999632251e-06 -8.732402865572740092e-02 1.065659870960934397e+00 -9.633139160026116254e-02
4.400000000000000022e-01 2.919462732044165315e-02 1.899995931741849997e+00 -1.850000100610637244e+00 1.769906253908022087e-01 1.251480991648408101e-05 -4.510369736152622165e-06 -8.472445857710368677e-02 1.124001153552686816e+00 -1.085166131957107233e-01
4.500000000000000111e-01 3.100181371965219854e-02 1.899996013237931214e+00 -1.850000149530059090e+00 1.844701444848386995e-01 5.435460934546717252e-06 -1.649873728807687910e-06 -8.208983158998199581e-02 1.183883439002700433e+00 -1.216858283539839214e-01
4.600000000000000200e-01 3.288433148610168250e-02 1.899996099366755287e+00 -1.850000201267699484e+00 1.920541394036090754e-01 9.110333345824645850e-07 6.045112071898582737e-06 -7.943162608356033050e-02 1.245219705649456721e+00 -1.358958046373892337e-01
4.700000000000000289e-01 3.484320136342490548e-02 1.899996202510028098e+00 -1.850000264832267094e+00 1.997428273281208755e-01 2.312295673666644311e-05 -4.829053335708712342e-06 -7.676380968048485132e-02 1.307902933121977140e+00 -1.511213786409376092e-01
4.799999999999999822e-01 3.687940369563404153e-02 1.899996348530194723e+00 -1.850000322853924795e+00 2.075194246948673660e-01 5.025925394258150259e-06 -3.366533765203238207e-07 -7.404952238618775495e-02 1.372096495773103220e+00 -1.675115715803852656e-01
4.899999999999999911e-01 3.899387407891650309e-02 1.899996542834082147e+00 -1.850000388136013640e+00 2.153966596920307286e-01 3.702592878583062632e-05 -1.184709508527522165e-05 -7.134037977988211265e-02 1.437490178101210603e+00 -1.850182347103876135e-01
5.000000000000000000e-01 4.118750591630802177e-02 1.899996794023937507e+00 -1.850000453086641405e+00 2.233516701031019736e-01 1.759003168226937308e-05 -3.606750593571319230e-06 -6.858134536531745873e-02 1.504346940772447905e+00 -2.037963395462146776e-01
5.100000000000000089e-01 4.346759184651916713e-02 1.900044227391827434e+00 -1.850000557010399671e+00 2.327223358643284445e-01 1.129073666572999804e-02 4.694756527587930533e-06 -7.018623844645222043e-02 1.535763655593817667e+00 -2.238322128319590876e-01
5.200000000000000178e-01 4.583901741793958845e-02 1.900231790108104724e+00 -1.850000709342052074e+00 2.414452310245356337e-01 2.639366047543810143e-02 -3.853121488225585652e-05 -7.022323384512624278e-02 1.548505936260887950e+00 -2.450187462517848802e-01
5.300000000000000266e-01 4.829451669697970573e-02 1.900572140976753310e+00 -1.850000864013683355e+00 2.495966323777941698e-01 4.156139400023241975e-02 4.378722487498839771e-06 -6.845324661178661674e-02 1.553060785660830279e+00 -2.678203582832173191e-01
5.400000000000000355e-01 5.083004123650546741e-02 1.901059175713123439e+00 -1.850000917184600802e+00 2.574950778840972565e-01 5.560295986275635982e-02 -1.378962716838362075e-05 -6.555976661100962333e-02 1.553316641382784802e+00 -2.918507120373726726e-01
5.500000000000000444e-01 5.344420854886008931e-02 1.901678753115757958e+00 -1.850001013479701584e+00 2.653523226288053150e-01 6.802993373583511583e-02 -1.228321472235555841e-05 -6.206865489452695339e-02 1.551534136310158241e+00 -3.173928456479784277e-01
5.600000000000000533e-01 5.613727194966140061e-02 1.902414072699536440e+00 -1.850001749923534611e+00 2.732864393958834293e-01 7.874593567283047491e-02 -2.788797831097293841e-05 -5.832565504973244441e-02 1.548954987499411518e+00 -3.443503874883050431e-01
5.700000000000000622e-01 5.891030620698455011e-02 1.903248356114329631e+00 -1.850002621227959443e+00 2.813516855280817075e-01 8.784890641455732341e-02 -5.226240411070461820e-05 -5.453715061154132404e-02 1.546234304047176655e+00 -3.728288079489660012e-01
5.799999999999999600e-01 6.176470806147745657e-02 1.904166301825635177e+00 -1.850003473396740539e+00 2.895618215318644384e-01 9.552033895977073141e-02 -1.246944793752256678e-04 -5.081016883625311120e-02 1.543685634488691560e+00 -4.027699017991156483e-01
5.899999999999999689e-01 6.470189316383397060e-02 1.905154568872869048e+00 -1.850004445401304931e+00 2.979070416842319324e-01 1.019523205840756064e-01 -1.471156462030183583e-04 -4.718500438688805199e-02 1.541470839223154421e+00 -4.345102150633246563e-01
5.999999999999999778e-01 6.772313735376517263e-02 1.906201790683034414e+00 -1.850005524040825300e+00 3.063696979482034011e-01 1.073350561226115996e-01 -4.538362608184254743e-05 -4.367288229204885353e-02 1.539636716850012910e+00 -4.683238740289281665e-01
6.099999999999999867e-01 7.082953078681028525e-02 1.907298446025381899e+00 -1.850006022111608361e+00 3.149326541002906432e-01 1.118627000213821970e-01 -1.050115553327860850e-05 -4.027828126228710781e-02 1.538105276753185757e+00 -5.037302077752099372e-01
6.199999999999999956e-01 7.402196544957562185e-02 1.908436733674127250e+00 -1.850006751623971324e+00 3.235751233636552371e-01 1.156840067188965870e-01 -8.635911323639208282e-05 -3.698570967429182232e-02 1.536829335216582049e+00 -5.406000945072048092e-01
6.300000000000000044e-01 7.730113321804596427e-02 1.909610128917752059e+00 -1.850007451484940502e+00 3.322774687851952069e-01 1.189070832015512030e-01 -5.010003280024054903e-05 -3.377400121082624329e-02 1.535804895218936261e+00 -5.796691786233526544e-01
6.400000000000000133e-01 8.066764025102531044e-02 1.910813852420188530e+00 -1.850016116226507634e+00 3.410505924306298509e-01 1.218645760583376425e-01 -3.217610621892565744e-03 -3.071135589692725043e-02 1.534247482601520440e+00 -6.105616378852389836e-01
6.500000000000000222e-01 8.412208190356504356e-02 1.912046634878858287e+00 -1.850092337054935587e+00 3.498256466968800993e-01 1.246011293261738845e-01 -1.245250647399129273e-02 -2.762897751682985570e-02 1.532023923028706713e+00 -6.211627346129678928e-01
6.600000000000000311e-01 8.766407241652814097e-02 1.913303957457134663e+00 -1.850268128275410096e+00 3.586105197288775859e-01 1.267800759913755848e-01 -2.269921014538044471e-02 -2.453231873798794593e-02 1.530337872476485339e+00 -6.247699641452786334e-01
6.700000000000000400e-01 9.129407798658149831e-02 1.914580513287944319e+00 -1.850543989765389252e+00 3.673953926402155901e-01 1.284588502409570177e-01 -3.233510964047797004e-02 -2.142774329387686638e-02 1.529255922156250058e+00 -6.262727990471127493e-01
6.800000000000000488e-01 9.501241469853621835e-02 1.915872077894643644e+00 -1.850911908093213931e+00 3.761933595121797480e-01 1.297657414445659296e-01 -4.101434373130997263e-02 -1.838426706103868380e-02 1.528565144149626409e+00 -6.272412340057342828e-01
6.900000000000000577e-01 9.881813021603950975e-02 1.917175103746177278e+00 -1.851361586481807153e+00 3.850612864456413043e-01 1.308465583466849880e-01 -4.887398489295282505e-02 -1.552904061132581726e-02 1.527957459284416730e+00 -6.279334070958618730e-01
7.000000000000000666e-01 1.027124067565604731e-01 1.918487919414027632e+00 -1.851885853358846479e+00 3.938077915415419961e-01 1.316904857523808203e-01 -5.587341271322204816e-02 -1.237547042020259447e-02 1.527480152337650221e+00 -6.289529343677275897e-01
7.099999999999999645e-01 1.066949093563139550e-01 1.919808520023891241e+00 -1.852477376414694454e+00 4.026349456648752878e-01 1.323803071761118777e-01 -6.229354238799070242e-02 -9.529218632709612891e-03 1.526917812568532762e+00 -6.299483486611097138e-01
7.199999999999999734e-01 1.107651945748925337e-01 1.921135125089408202e+00 -1.853130262517135085e+00 4.114689527945672443e-01 1.329395110193881679e-01 -6.825269259751770567e-02 -6.764766778771191813e-03 1.526217581631971409e+00 -6.309694688300796495e-01
7.299999999999999822e-01 1.149235327113373867e-01 1.922466631575084905e+00 -1.853840643167592672e+00 4.202128336171044309e-01 1.333373104671806142e-01 -7.377120032685484385e-02 -3.832798714143215157e-03 1.525446947459755620e+00 -6.322383956222211721e-01
7.399999999999999911e-01 1.191701993011611560e-01 1.923801754665403596e+00 -1.854605424426953197e+00 4.288651842516568724e-01 1.335646495313542736e-01 -7.892645736105209642e-02 -7.739646201885275190e-04 1.524617318191885840e+00 -6.337593743464877694e-01
7.500000000000000000e-01 1.235018516869231392e-01 1.925137903862235822e+00 -1.855419487523722655e+00 4.377434364100628028e-01 1.337591797090015300e-01 -8.410262264312029501e-02 1.628747471532410174e-03 1.523376565413397499e+00 -6.347375890157752609e-01
7.600000000000000089e-01 1.279230052138371487e-01 1.926475659603031909e+00 -1.856285118415950786e+00 4.462813010276492354e-01 1.336781554232155389e-01 -8.880593359351948712e-02 4.769113432912364114e-03 1.522321780630419008e+00 -6.365674223952102473e-01
7.700000000000000178e-01 1.324282424133906844e-01 1.927811446104066517e+00 -1.857196288391433692e+00 4.550255249531032220e-01 1.335656625083782301e-01 -9.365999352824713742e-02 7.294857527438747269e-03 1.520837259928162100e+00 -6.377897254891015111e-01
7.800000000000000266e-01 1.370214248429371950e-01 1.929145584452207851e+00 -1.858156051911451501e+00 4.635242874788088607e-01 1.332055316648684817e-01 -9.820854715804881729e-02 1.028975920940750077e-02 1.519452619612775113e+00 -6.396395882161617363e-01
7.900000000000000355e-01 1.416989422405857402e-01 1.930475281564737688e+00 -1.859160799588193580e+00 4.720605365925235608e-01 1.327418564286881597e-01 -1.028175875232251180e-01 1.307870303103569887e-02 1.517801947013529995e+00 -6.412848078141785146e-01
8.000000000000000444e-01 1.464624453468420517e-01 1.931799806643179629e+00 -1.860212200710008590e+00 4.804734891003017982e-01 1.320723531302294973e-01 -1.073063365382974366e-01 1.599921811815629979e-02 1.516133176449078412e+00 -6.432163636179660804e-01
8.100000000000000533e-01 1.513085216279234368e-01 1.933116390336041324e+00 -1.861307349703756886e+00 4.889816480808241161e-01 1.313299628080318304e-01 -1.119821878400551474e-01 1.855189273654761495e-02 1.514109377550016733e+00 -6.447347687857256648e-01
8.200000000000000622e-01 1.562405702401559182e-01 1.934425150463380261e+00 -1.862450336259724004e+00 4.972203022552331153e-01 1.303098194836982970e-01 -1.164066665687833180e-01 2.157538982903633995e-02 1.512232351528820296e+00 -6.469579515711494366e-01
8.300000000000000711e-01 1.612534692372861733e-01 1.935722471830066960e+00 -1.863636620047266490e+00 5.056069519971593262e-01 1.292374792499913772e-01 -1.211337368060165925e-01 2.407014923617356583e-02 1.509935200410383427e+00 -6.485438182948202179e-01
8.399999999999999689e-01 1.663507859226399099e-01 1.937008502420243472e+00 -1.864871103976951439e+00 5.137289499573508555e-01 1.278927262896062678e-01 -1.256426351799707908e-01 2.700285855757966758e-02 1.507761183306003616e+00 -6.508073251486693467e-01
8.499999999999999778e-01 1.715282820840755285e-01 1.938280072887769823e+00 -1.866150347168148427e+00 5.218958159327805602e-01 1.264506673530210179e-01 -1.303669421468379996e-01 2.963920948316534076e-02 1.505265310238845355e+00 -6.527004547859127648e-01
8.599999999999999867e-01 1.767883668572539091e-01 1.939536760139442206e+00 -1.867478377374139020e+00 5.298374371710619091e-01 1.247459245863414556e-01 -1.349336319391493400e-01 3.258214128587788583e-02 1.502857996024656861e+00 -6.551462896113329215e-01
8.699999999999999956e-01 1.821254863495650189e-01 1.940774835123303399e+00 -1.868850303477803232e+00 5.379736445041504167e-01 1.230203798578002605e-01 -1.399474101617490807e-01 3.483975234855274383e-02 1.499925008004330262e+00 -6.566692180613418195e-01
8.800000000000000044e-01 1.875449858244800927e-01 1.941995339153984368e+00 -1.870274196872929728e+00 5.456653355843766873e-01 1.209376889336875593e-01 -1.445228839487834593e-01 3.794021791408386246e-02 1.497299392641951110e+00 -6.594855102433789806e-01
8.900000000000000133e-01 1.930396208102031219e-01 1.943193591558525224e+00 -1.871742698053328713e+00 5.535912387518061584e-01 1.188368168238017192e-01 -1.496342984316448854e-01 4.021085163355631042e-02 1.494130460002276450e+00 -6.611576823678941839e-01
9.000000000000000222e-01 1.986141841426554977e-01 1.944370338332134462e+00 -1.873263892133969932e+00 5.611317341000453540e-01 1.164051220814682486e-01 -1.543828409934006329e-01 4.314904060254010076e-02 1.491195661366841785e+00 -6.639400221058826546e-01
9.100000000000000311e-01 2.042626793899451898e-01 1.945521556982803713e+00 -1.874831857452164074e+00 5.687825323533375332e-01 1.139118922023774488e-01 -1.595364873142190720e-01 4.555082521118836159e-02 1.487811742802166215e+00 -6.659261039913817459e-01
9.200000000000000400e-01 2.099884769962467035e-01 1.946647345246207417e+00 -1.876453281137971052e+00 5.761084270962817389e-01 1.111080465400432205e-01 -1.644071781478805561e-01 4.844029690126117060e-02 1.484602364521266704e+00 -6.688202947095686079e-01
9.300000000000000488e-01 2.157853397742387214e-01 1.947743609522343489e+00 -1.878121713718604369e+00 5.836005445383494195e-01 1.082767680516136671e-01 -1.698060761068168056e-01 5.063634352712020892e-02 1.480844950991580644e+00 -6.706166765663252871e-01
9.400000000000000577e-01 2.216588589009892418e-01 1.948811494124255361e+00 -1.879847630995684860e+00 5.905396146190436957e-01 1.050422198444417171e-01 -1.745582595709437579e-01 5.387670160163215982e-02 1.477478838437122466e+00 -6.742512234741417920e-01
9.500000000000000666e-01 2.275983303174229366e-01 1.949844973235580703e+00 -1.881617428732107689e+00 5.980086200249515871e-01 1.019021070138051294e-01 -1.804519941340922140e-01 5.546745169672528952e-02 1.473252124440376232e+00 -6.752142760213317718e-01
9.599999999999999645e-01 2.336132951927935852e-01 1.950846673930657804e+00 -1.883448493891384468e+00 6.047109793848899351e-01 9.830743818435562498e-02 -1.853383007556583528e-01 5.863606850554414773e-02 1.469533055161387880e+00 -6.789475335611645512e-01
9.699999999999999734e-01 2.396936351669072818e-01 1.951811048116658620e+00 -1.885327213222899978e+00 6.117241664884872643e-01 9.469022943683519378e-02 -1.910730145556047976e-01 6.066487725625024918e-02 1.465236650541984265e+00 -6.807373339144972002e-01
9.799999999999999822e-01 2.458445762387006794e-01 1.952738738286112108e+00 -1.887265425823863696e+00 6.182194408410717212e-01 9.073637125646812074e-02 -1.961841172023780222e-01 6.363165841270468359e-02 1.461144212263289610e+00 -6.843254740017128412e-01
9.899999999999999911e-01 2.520588399335493834e-01 1.953625552355001460e+00 -1.889253540982560819e+00 6.249320114039839114e-01 8.671335848976849392e-02 -2.020207326873422471e-01 6.567011716213588812e-02 1.456581697965255495e+00 -6.862751237602215948e-01
1.000000000000000000e+00 2.583405897105633398e-01 1.954471545693402534e+00 -1.891302204409947008e+00 6.311528980542174816e-01 8.237134289714412305e-02 -2.072579832533754107e-01 6.855754640201472405e-02 1.452171696526861622e+00 -6.899562566340317060e-01
1.010000000000000009e+00 2.646827791467212254e-01 1.955272801213528089e+00 -1.893401735682155973e+00 6.375635574985781817e-01 7.795351391771060401e-02 -2.132381343531153106e-01 7.057009079841980448e-02 1.447295535645589881e+00 -6.919559406670152679e-01
1.020000000000000018e+00 2.710892421816997189e-01 1.956029107339414708e+00 -1.895563076965412819e+00 6.435214255494754454e-01 7.321462057328348427e-02 -2.186430593949660328e-01 7.330073915204515789e-02 1.442577093459669335e+00 -6.956039936480120645e-01
1.030000000000000027e+00 2.775535434279469693e-01 1.956736974144207331e+00 -1.897777006699209013e+00 6.495334215055040827e-01 6.840776535427095517e-02 -2.246221297068445311e-01 7.550782755741791696e-02 1.437341504506674417e+00 -6.980364654789662504e-01
1.040000000000000036e+00 2.840780348166088154e-01 1.957395705096344196e+00 -1.900052664467402730e+00 6.552418229575128761e-01 6.326933800339611114e-02 -2.302642458466014619e-01 7.801405214464396387e-02 1.432296109771383996e+00 -7.014680256107554968e-01
1.050000000000000044e+00 2.906580186388988407e-01 1.958002280525519723e+00 -1.902383549335165958e+00 6.608387561335619109e-01 5.806496961497800702e-02 -2.361943655379384055e-01 8.041325247554209632e-02 1.426699642895027376e+00 -7.044424530472009893e-01
1.060000000000000053e+00 2.972935801084122809e-01 1.958555494076818393e+00 -1.904774829319608065e+00 6.662971331083604731e-01 5.253662113371582176e-02 -2.421461763056136918e-01 8.266768407444302635e-02 1.421272834169809984e+00 -7.074760246375642048e-01
1.070000000000000062e+00 3.039829009688639339e-01 1.959052433625627421e+00 -1.907225906735436016e+00 6.715351271275858958e-01 4.683191687660412383e-02 -2.480855053669485111e-01 8.501581486027531831e-02 1.415621612069345447e+00 -7.107333395161814504e-01
1.080000000000000071e+00 3.107235220878185045e-01 1.959491206931138096e+00 -1.909736161890484007e+00 6.766767522389786071e-01 4.089767693627168604e-02 -2.542585528142092266e-01 8.711487045653654171e-02 1.409893024049121868e+00 -7.135379731070532472e-01
1.090000000000000080e+00 3.175150833793982108e-01 1.959869528723827692e+00 -1.912309315263099441e+00 6.815497538769497154e-01 3.471109034502164320e-02 -2.602548028629126375e-01 8.938280784585850292e-02 1.404166549235104755e+00 -7.169219884602384685e-01
1.100000000000000089e+00 3.243539930700995444e-01 1.960184902282088748e+00 -1.914941750072852056e+00 6.862998015300073584e-01 2.839976207830858385e-02 -2.664829161377095801e-01 9.147562311888191022e-02 1.398083120430703818e+00 -7.198988813281033128e-01
1.110000000000000098e+00 3.312398902258318345e-01 1.960436388078921066e+00 -1.917638181868219993e+00 6.907599068582145341e-01 2.181905604090075834e-02 -2.724601638890091215e-01 9.379138811428577860e-02 1.392007034136820032e+00 -7.236550788930429245e-01
1.120000000000000107e+00 3.381689296903786501e-01 1.960620915818924948e+00 -1.920392692216787101e+00 6.951376976546288500e-01 1.511438792280293819e-02 -2.789285750889159421e-01 9.581137574103726351e-02 1.385560407686078133e+00 -7.263394541804899518e-01
1.130000000000000115e+00 3.451411303944860176e-01 1.960737468878461343e+00 -1.923213695262763423e+00 6.992027683242603153e-01 8.124871176801060427e-03 -2.849413287611934353e-01 9.809715439439070650e-02 1.379161232942573312e+00 -7.303061332142408713e-01
1.140000000000000124e+00 3.521526443698405062e-01 1.960783023670742642e+00 -1.926093317821099937e+00 7.031628667616133255e-01 1.004764424960943175e-03 -2.914673800848415763e-01 1.001259317511273839e-01 1.372402730315692487e+00 -7.331377891492862897e-01
