5.548119544982910156e-02 2.813900943744339009e-04 9.019132118993901104e-01 -1.799045874749371610e+00 1.516357451637607469e-02 7.114973436074735480e-02 2.985523123044660221e-02 5.424961556454837019e-01 1.376910934082156368e+00 2.716311587282054796e-01 -1.100745423637240039e+00 6.570974481792394295e-01 4.883790516443395346e-01 -5.017699369222961003e-02 2.852669383602696729e-01 8.664403208792355038e-01 -1.554634765424845952e-02 9.529338436713108429e-03 2.315907272224704272e-02
5.965638160705566406e-02 3.494862168540708680e-04 9.022221571456497946e-01 -1.798919013285340318e+00 1.751019394514172905e-02 7.691137545894181915e-02 3.089338068271458432e-02 5.819877980995109557e-01 1.382812426177761456e+00 2.249396846898761293e-01 -1.093760003689588700e+00 6.599776749903495388e-01 5.092280955066748049e-01 6.340731757936601820e-02 1.699435503426731664e-01 8.400102626294458918e-01 -1.396438296144106479e-02 8.869410182148818045e-03 2.246446297198390063e-02
6.483983993530273438e-02 4.484157301125964883e-04 9.026397071343306155e-01 -1.798756090049890233e+00 2.065500869757222122e-02 8.409310443478031083e-02 3.190345071110849140e-02 6.306068078514662778e-01 1.387691941278206054e+00 1.654153089316520442e-01 -1.084775054139644812e+00 6.628354142977137542e-01 5.287452562247504373e-01 -9.489447290200303531e-02 6.212432609814083628e-02 8.503522131579703824e-01 -1.307824000347276167e-02 8.651097820365771796e-03 2.197972213730459146e-02
6.899499893188476562e-02 5.398038964332280447e-04 9.030011316026289592e-01 -1.798622235955563031e+00 2.335576747554677507e-02 8.986392259226637369e-02 3.248945998950954900e-02 6.692366061341887828e-01 1.389678576504047802e+00 1.165540716966906309e-01 -1.077409533465391478e+00 6.646590848231627158e-01 5.395607807268618661e-01 4.549399980516333208e-02 3.242089038084227659e-01 6.527597911438486333e-01 -1.222990265082705627e-02 8.467557021482718937e-03 2.088142901483491798e-02
7.315921783447265625e-02 6.429666759076417288e-04 9.033873780611761939e-01 -1.798486075992730804e+00 2.622253771900117519e-02 9.565198972322178084e-02 3.287133662756067803e-02 7.076208160912240697e-01 1.389934157859112229e+00 6.662480384324116767e-02 -1.069960378136906032e+00 6.661407575914289891e-01 5.461503395695778140e-01 4.502355970679294828e-02 2.524771500593226969e-01 5.638858287978376627e-01 -1.121842468962046431e-02 8.339057767749680217e-03 2.029100835785513368e-02
7.732439041137695312e-02 7.584062752074925261e-04 9.037977833774981651e-01 -1.798348729730677498e+00 2.924889066545775101e-02 1.014388348217021840e-01 3.304375395730163589e-02 7.456644902317368651e-01 1.388447683447365355e+00 1.578539188108984623e-02 -1.062518539863033462e+00 6.673346402513378184e-01 5.485184338404762716e-01 1.584015859996675823e-01 1.342332303825516937e-01 4.987112684098256032e-01 -1.025521332651904011e-02 7.629193785518184612e-03 1.869064080612670153e-02
8.247518539428710938e-02 9.190937995919277754e-04 9.043385583285913354e-01 -1.798178599163354319e+00 3.320897671305276383e-02 1.085806881534702867e-01 3.296176547144576141e-02 7.921990741668425429e-01 1.384194945072418026e+00 -4.822977748393445646e-02 -1.053443435045152254e+00 6.684852592694369156e-01 5.455700409482693303e-01 1.228809141136668615e-01 2.182644479382506164e-01 4.224208946649121721e-01 -9.882571685313314494e-03 7.897515905343044373e-03 1.843424053543718522e-02
8.563923835754394531e-02 1.028124608584181799e-03 9.046889443953457510e-01 -1.798074605145168148e+00 3.575976446058172498e-02 1.129544988347064294e-01 3.274699909002295323e-02 8.204898700579256188e-01 1.380256673871147699e+00 -8.813173295599602275e-02 -1.047994715999053916e+00 6.690437626365618451e-01 5.404759944345577383e-01 3.207182856683998828e-02 2.071592290828094818e-03 4.143680395569511177e-01 -9.198281548432572785e-03 7.369806345266405323e-03 1.740085872201935224e-02
8.979988098144531250e-02 1.184017691327870049e-03 9.051706775019718876e-01 -1.797939256143312070e+00 3.924929642734047153e-02 1.186840756168437844e-01 3.227159618111178491e-02 8.573338433538461034e-01 1.373542437792134585e+00 -1.412114056531013073e-01 -1.041036938535542022e+00 6.696360282553442955e-01 5.298543057918666532e-01 -9.707096187220215500e-02 8.667796946571654226e-02 5.848452930239110836e-01 -8.618495133207499173e-03 6.943224270160364142e-03 1.652519373919525414e-02
9.500598907470703125e-02 1.400468092414011321e-03 9.058075632125469623e-01 -1.797773531296193328e+00 4.383417330226073438e-02 1.258069972879934939e-01 3.135747373107881236e-02 9.028244793455634243e-01 1.362633196122391643e+00 -2.085244579692448752e-01 -1.032757065567643906e+00 6.701837545607285396e-01 5.098519697075464263e-01 -1.433585272864905669e-01 1.731469661277235117e-01 7.101440570749151249e-01 -8.068988878277670238e-03 6.671794799003261112e-03 1.623279728657034404e-02
9.920740127563476562e-02 1.592687929832131829e-03 9.063480975207959256e-01 -1.797643780792509860e+00 4.770335670264694294e-02 1.315100437980759041e-01 3.036642827216646384e-02 9.390343251592637719e-01 1.351864674352656115e+00 -2.634644278996543520e-01 -1.026469855434602341e+00 6.705004627980702958e-01 4.881135806019689660e-01 -1.267211299304615846e-02 1.747301775596620810e-01 7.045308750305523393e-01 -7.634550665653555210e-03 6.606805520979031066e-03 1.568329325839346033e-02
1.034164428710937500e-01 1.801833409067636615e-03 9.069134806212556521e-01 -1.797518443174125347e+00 5.173075214146289486e-02 1.371744787408311073e-01 2.914166632020172634e-02 9.748352903749805121e-01 1.339299234299242913e+00 -3.189866512091476536e-01 -1.020569004889456233e+00 6.707227261468025059e-01 4.608908990673442618e-01 1.304858360028277042e-02 -5.084797500108417800e-02 8.293211711585674051e-01 -7.213465970757955426e-03 6.051919322885290775e-03 1.539795487427553233e-02
1.085786819458007812e-01 2.082061646776656606e-03 9.076393735179008049e-01 -1.797372563793814937e+00 5.687496767408131704e-02 1.440433281447553449e-01 2.731804451829338704e-02 1.018064143109570940e+00 1.321451663673202992e+00 -3.876370899489344768e-01 -1.013912643632469690e+00 6.708848486625598184e-01 4.193904635380301116e-01 -2.435526113879382948e-01 -1.029566964030015908e-01 9.224505550376362883e-01 -6.902958573503037432e-03 5.808879114061693549e-03 1.532258181317969203e-02
1.127529144287109375e-01 2.328501679927185049e-03 9.082521863305483834e-01 -1.797262096416187838e+00 6.119703257043833389e-02 1.495255520509089775e-01 2.558266775900298884e-02 1.052450107359730325e+00 1.305063919073982337e+00 -4.435070025583108810e-01 -1.009009200229227687e+00 6.709395731848394329e-01 3.787185587023675359e-01 -2.971860146278195169e-01 1.264745119347266133e-01 9.606484475621301922e-01 -6.656518540352508555e-03 5.483097585431195853e-03 1.533827780561392018e-02
1.169538497924804688e-01 2.595005341183655601e-03 9.088918351373158622e-01 -1.797158718591346682e+00 6.569031179302886603e-02 1.549702153025939722e-01 2.360058796674404866e-02 1.086525195348297057e+00 1.286821049480433965e+00 -4.999765332754819713e-01 -1.004501320218205374e+00 6.709348774633082657e-01 3.308186575237200278e-01 -2.328362430340951139e-01 2.314005203262842203e-02 9.785386068244789071e-01 -6.390014879096038436e-03 5.426385327287785998e-03 1.533114861904150139e-02
1.211225986480712891e-01 2.878381924037330328e-03 9.095489844436509541e-01 -1.797064836435116275e+00 7.028925216469772419e-02 1.602939489264346429e-01 2.139929454131833317e-02 1.119795562980058001e+00 1.266990737762078600e+00 -5.561800604914313162e-01 -1.000437574507409222e+00 6.708772264054323475e-01 2.758262524528536375e-01 -2.172968975102307354e-01 1.241472896347040056e-02 9.980409489507979792e-01 -6.167196615334160151e-03 5.175219451890700206e-03 1.536184985180999441e-02
1.253209114074707031e-01 3.183392913023207985e-03 9.102329975022508401e-01 -1.796980035874198522e+00 7.505951238984499840e-02 1.655684590010788604e-01 1.894587795173013206e-02 1.152737263503226917e+00 1.245290112109750380e+00 -6.128754789729395913e-01 -9.967356927477046824e-01 6.707707880765380049e-01 2.123831875799522539e-01 -1.301860995568697721e-01 1.408556678121151151e-01 9.779503755072829208e-01 -5.922743945440079802e-03 4.920638169212510071e-03 1.535187902753487599e-02
1.305227279663085938e-01 3.589543282527896638e-03 9.111108960576348448e-01 -1.796890052006127281e+00 8.115979185054980616e-02 1.719715405453025314e-01 1.557588624314923745e-02 1.192739646465442727e+00 1.216006005279907765e+00 -6.831394619772472865e-01 -9.926516911975141744e-01 6.705772655113674263e-01 1.217831439409213096e-01 -8.751623900447400017e-02 1.472251006920277661e-02 9.480239938987128356e-01 -5.516593575935390716e-03 5.404907650499835015e-03 1.542600806009586378e-02
1.337134838104248047e-01 3.854444038931232209e-03 9.116656061838460667e-01 -1.796843798367271150e+00 8.500299454701545909e-02 1.758219321103267063e-01 1.332935060701728042e-02 1.216822070822315638e+00 1.196749141518560267e+00 -7.261917259321959417e-01 -9.903961763178638078e-01 6.704273224403713982e-01 5.939753270854509354e-02 -1.004216544300316205e-01 1.354924905715066963e-01 1.023869379966357629e+00 -5.342515397008557043e-03 4.899906797249387047e-03 1.548811653446224845e-02
1.388781070709228516e-01 4.310163027896518097e-03 9.125897622450125368e-01 -1.796785150281399845e+00 9.138830536360957602e-02 1.819161980716121896e-01 9.395925998276599689e-03 1.255024472335349195e+00 1.163449515772278176e+00 -7.956933615334390586e-01 -9.871123709017001202e-01 6.701360502674643671e-01 -5.315160742336865612e-02 -2.123350093524609128e-01 1.529089916486667811e-01 9.731257294330863949e-01 -5.007913046226864472e-03 4.885468517137780964e-03 1.554676462033355300e-02
1.430635452270507812e-01 4.703751148746902755e-03 9.133612754174906811e-01 -1.796752961364301404e+00 9.670471979219781578e-02 1.867259367790278513e-01 5.948076499078585808e-03 1.285282367950087767e+00 1.134607497044360924e+00 -8.517727407169657372e-01 -9.847357447010467446e-01 6.698593336582427948e-01 -1.544066344043907857e-01 9.621164708496832141e-03 1.834703293631174403e-01 1.003005166319986374e+00 -4.674883244468276688e-03 4.960561020060261228e-03 1.561054399916295132e-02
1.472611427307128906e-01 5.121046940819764734e-03 9.141549479449933013e-01 -1.796735632380668690e+00 1.021621443544630803e-01 1.914251783751824976e-01 2.255579153451159509e-03 1.314975114798837996e+00 1.104015975797118410e+00 -9.077117923028081847e-01 -9.825745080792608332e-01 6.695464880826228482e-01 -2.645465932212678339e-01 -1.153734189921398201e-01 -1.268614325027810352e-01 9.635813660271925762e-01 -4.318130870326017737e-03 4.785360046738906803e-03 1.564360860901636840e-02
1.514880657196044922e-01 5.564598673425891900e-03 9.149737638588841815e-01 -1.796734291632596126e+00 1.077818628890685054e-01 1.960243839618492079e-01 -1.698514816491836742e-03 1.344198920989037260e+00 1.071543030532520202e+00 -9.636582709354334364e-01 -9.805911318473180538e-01 6.691968737940146017e-01 -3.831781593203000824e-01 -6.318111911060581010e-02 1.671448665019420188e-01 1.081081740886573606e+00 -4.116797512925884223e-03 4.998652374356593597e-03 1.567653981881989012e-02
1.556770801544189453e-01 6.027824416876366095e-03 9.158041024330934032e-01 -1.796749910821698215e+00 1.134714529497441726e-01 2.004437170216530339e-01 -5.849193628778143195e-03 1.372474328911827079e+00 1.037725337864914943e+00 -1.018646782363706427e+00 -9.787877172266427062e-01 6.688170056982190026e-01 -5.069414802505239903e-01 9.685623425457573488e-02 1.433873785324968897e-01 9.533891346684330026e-01 -3.865525886296699090e-03 4.769279969104145422e-03 1.567677546522805443e-02
1.608746051788330078e-01 6.636600511968616251e-03 9.168599525819758345e-01 -1.796794618479474970e+00 1.206954433584234154e-01 2.057215437601427888e-01 -1.132222442716985730e-02 1.406568189975154537e+00 9.934944945807947514e-01 -1.086114857359872454e+00 -9.767377410185387188e-01 6.682998374186505108e-01 -6.661202950318643179e-01 1.808516316426151405e-01 6.961013672388077778e-02 1.030013138710862197e+00 -3.408130687772747275e-03 4.825977457616703603e-03 1.571098435713391694e-02
1.650753021240234375e-01 7.156101554215348742e-03 9.177327882050172470e-01 -1.796851926136975752e+00 1.266604954959680840e-01 2.098166254277051002e-01 -1.599804117826827965e-02 1.433323354745347444e+00 9.559751092570698550e-01 -1.139952158111260161e+00 -9.752015078857976249e-01 6.678463109362877681e-01 -7.962614841719147796e-01 1.492569246524004800e-01 1.008379528191507279e-01 1.038706802353896341e+00 -3.070304602801405408e-03 5.335463166107334843e-03 1.568526716136409149e-02
1.693022251129150391e-01 7.704305810718497377e-03 9.186280524575740625e-01 -1.796929840119612320e+00 1.327743764413857053e-01 2.137752793663445783e-01 -2.092925157825061694e-02 1.459503357004947821e+00 9.166360303400535869e-01 -1.193416475590001191e+00 -9.737435602570494453e-01 6.673581973470616990e-01 -9.256143465572006512e-01 3.481229194736948362e-02 2.725214628321869226e-01 8.694828265836352932e-01 -2.764318721504250426e-03 4.898504003289394504e-03 1.563894364045848029e-02
1.735060214996337891e-01 8.275310885034343686e-03 9.195346290470634010e-01 -1.797028419274364186e+00 1.389627471442138051e-01 2.175444671884278758e-01 -2.605551322068539247e-02 1.484786844946639262e+00 8.759565400254520906e-01 -1.245807188868885751e+00 -9.723639478814427584e-01 6.668415511920809946e-01 -1.049883018715448868e+00 -3.153453674924877603e-02 5.591750186818311708e-02 1.030741944571903046e+00 -2.435532022394397769e-03 5.169277846959641209e-03 1.565099070640973977e-02
1.776864528656005859e-01 8.869118416278539904e-03 9.204515019274583931e-01 -1.797148238848429447e+00 1.452204022126129535e-01 2.211202207580969248e-01 -3.136964181291090892e-02 1.509170190019124336e+00 8.339867214267933093e-01 -1.297059662674185043e+00 -9.710472461312286141e-01 6.662972441390371259e-01 -1.166583843254317854e+00 4.866374078706711681e-02 9.041136733066887365e-02 8.929272126170969548e-01 -1.993105387718499891e-03 5.177835545622455626e-03 1.564179735304760399e-02
1.818585395812988281e-01 9.487990476137939805e-03 9.213810626101979206e-01 -1.797290372067569031e+00 1.515654674351894493e-01 2.245111048782833241e-01 -3.688460798659029538e-02 1.532735991727154801e+00 7.906170777834522490e-01 -1.347294928469497943e+00 -9.697760983644919675e-01 6.657239794915417175e-01 -1.274112837317388669e+00 2.163736935466505362e-01 2.341106084629117345e-01 1.008888855148709629e+00 -1.646730862610992080e-03 5.077964408446211664e-03 1.562602598083184802e-02
1.870439052581787109e-01 1.029522075031486829e-02 9.225558850171248215e-01 -1.797500539007471643e+00 1.595888304260615065e-01 2.284626030966665777e-01 -4.403404169541794838e-02 1.560908593791808352e+00 7.346396112967521486e-01 -1.408313629262358369e+00 -9.682418938119261576e-01 6.649691224309491888e-01 -1.392706479816474552e+00 2.089446410822328459e-01 2.590480667610849386e-01 9.179610233415519405e-01 -1.202835601823650999e-03 5.102238357273747305e-03 1.547903996439115026e-02
1.912410259246826172e-01 1.097880284590520110e-02 9.235210855015368869e-01 -1.797697860219952259e+00 1.661862844842494913e-01 2.314483756608196330e-01 -5.004612204554124977e-02 1.582824149033140282e+00 6.877420635989354158e-01 -1.456509957557423407e+00 -9.670260526966488746e-01 6.643253723621275197e-01 -1.476013684742123688e+00 2.668453978967120221e-01 4.701573607180894454e-01 8.359509826488484840e-01 -7.614718814393118401e-04 5.371018172130148649e-03 1.542381622505506478e-02
1.953928470611572266e-01 1.168240383252128894e-02 9.244877785897808176e-01 -1.797918257957898502e+00 1.728012555270859174e-01 2.342055964913892507e-01 -5.618976142362133025e-02 1.603696122108466682e+00 6.399595121652446039e-01 -1.503044877050791817e+00 -9.658397186237120957e-01 6.636595664126346827e-01 -1.546975712118255464e+00 3.365366290207858491e-01 4.078126512700515072e-01 8.080870556455486131e-01 -5.120284856893128622e-04 5.550512716825495296e-03 1.526659941057073588e-02
1.995868682861328125e-01 1.242114588481249733e-02 9.254754697685273479e-01 -1.798167125890774543e+00 1.795695074021959603e-01 2.367871048459144201e-01 -6.258898615927405151e-02 1.623954193558243331e+00 5.903169922250061097e-01 -1.548832400676614984e+00 -9.646526558734951351e-01 6.629580119923930148e-01 -1.607572183409801791e+00 3.674498717316059676e-02 4.373966009930883581e-01 7.777481608737428775e-01 -2.274589254253871901e-04 5.720726192477543215e-03 1.508091240115660980e-02
2.037463188171386719e-01 1.318198595006581791e-02 9.264652780764714990e-01 -1.798440818916859030e+00 1.863641121343096452e-01 2.391390733007019986e-01 -6.912237786019900798e-02 1.643211789545476753e+00 5.397459322111344271e-01 -1.592960423280409987e+00 -9.634825066054373277e-01 6.622336788662230855e-01 -1.657481144602520828e+00 2.757242874723534465e-01 -3.352678610332354703e-02 7.745235507944626674e-01 -7.217224876764766206e-05 4.924123691858461882e-03 1.494943605750620463e-02
2.088971138000488281e-01 1.416426449009201664e-02 9.277040396175637582e-01 -1.798818672005426889e+00 1.948880695843291100e-01 2.417506101016332620e-01 -7.746691945086738029e-02 1.665870701337690551e+00 4.752899586513659735e-01 -1.645701023233445914e+00 -9.620384564758427404e-01 6.612970150083391507e-01 -1.706671670960890008e+00 1.207986001731262415e-01 1.587233552697970562e-01 7.973359994269958451e-01 2.137303251864685477e-04 5.284849210764441807e-03 1.463476389240025988e-02
2.129774093627929688e-01 1.497338899796657116e-02 9.286942679108886045e-01 -1.799148580309176459e+00 2.017203605182670556e-01 2.435833284365038764e-01 -8.426450808616427202e-02 1.682899805868881327e+00 4.228668464205117550e-01 -1.685949401051582308e+00 -9.608954171375027054e-01 6.605250224517545954e-01 -1.737396401718058980e+00 1.974732022460126135e-01 3.388106487813780099e-01 6.690049041771894967e-01 5.686972421949341994e-04 5.094249886444024433e-03 1.435230088589189990e-02
2.171819210052490234e-01 1.583642152512644563e-02 9.297219875480317031e-01 -1.799517863632035919e+00 2.088314405316947786e-01 2.452457644750873356e-01 -9.143753410094228318e-02 1.699575841260867248e+00 3.676087037300140303e-01 -1.725923588570875467e+00 -9.597163344739201296e-01 6.597018110153348713e-01 -1.762636404929588840e+00 2.397045452487434614e-01 1.209736641412553770e-01 6.272242544651454033e-01 9.169989582357290780e-04 5.062258544125453064e-03 1.401460802476339751e-02
2.213709354400634766e-01 1.672608822536963968e-02 9.307523716433500072e-01 -1.799916060320650546e+00 2.159840432854380488e-01 2.466689468679786057e-01 -9.874765748439548463e-02 1.715300922346365331e+00 3.113378484697189585e-01 -1.764173925758187877e+00 -9.585388381559502013e-01 6.588539779198122615e-01 -1.782437936494325248e+00 1.663039052357923320e-01 1.423771679791977218e-01 5.903076818916698221e-01 1.080010532860942174e-03 5.154048298165680997e-03 1.366373742410043057e-02
2.255492210388183594e-01 1.764340585556531740e-02 9.317855561816997811e-01 -1.800344015335678449e+00 2.231819828764788349e-01 2.478516224276998414e-01 -1.061950422968182539e-01 1.730090789613423441e+00 2.540354923383080221e-01 -1.800695186126422653e+00 -9.573604585516645171e-01 6.579811176017844598e-01 -1.797883790469955612e+00 2.491135515540843226e-01 1.919310164863254065e-01 5.862661614198709792e-01 9.376171835949499711e-04 4.370602473051099501e-03 1.336214425599635547e-02
2.306940555572509766e-01 1.881479616797466364e-02 9.330637733153182012e-01 -1.800914587302655079e+00 2.321275550718871483e-01 2.489722879047386872e-01 -1.155709125411333027e-01 1.747046669948518316e+00 1.819011814010822181e-01 -1.843310975800066309e+00 -9.559027913201811888e-01 6.568691262558042920e-01 -1.812239633609141976e+00 3.462336868848699956e-01 2.719860409345471464e-01 5.239042326683279738e-01 2.109007496004296212e-03 5.648819606669519544e-03 1.279157228901972587e-02
2.328140735626220703e-01 1.931089343465443309e-02 9.335919901926367226e-01 -1.801163809391929327e+00 2.358384399910623264e-01 2.493255289304076305e-01 -1.194968788729951908e-01 1.753630859399093911e+00 1.516904888357168413e-01 -1.860099158749104253e+00 -9.552997450922973144e-01 6.563992167086081242e-01 -1.816968357811215018e+00 1.778534004014748759e-01 7.583816525006101261e-02 5.290188759501071036e-01 1.636216360698897199e-03 4.299788196787113215e-03 1.266871204666930595e-02
2.379660606384277344e-01 2.054847631033272781e-02 9.348781637130227917e-01 -1.801803463126501192e+00 2.449111592067163834e-01 2.499222388695168939e-01 -1.291781293669748976e-01 1.768668152403798599e+00 7.715814507951840318e-02 -1.899008100717995084e+00 -9.538281061529594318e-01 6.552299004872097488e-01 -1.826256542666589544e+00 3.211100273266148664e-01 4.943438362819943532e-02 3.370558284593944132e-01 1.632428200801325224e-03 3.829889672800623757e-03 1.207650360933865130e-02
2.431285381317138672e-01 2.183727220171282832e-02 9.361690733976929524e-01 -1.802496698108077888e+00 2.540787938006528468e-01 2.501174797643124226e-01 -1.390792039339151520e-01 1.782265672428564374e+00 8.479374192154956469e-04 -1.935048697148780361e+00 -9.523436629986581359e-01 6.540174036467226726e-01 -1.832998985275905879e+00 2.678914736852015532e-01 2.081350603652840636e-01 4.543771993647290897e-01 2.224833224948149363e-03 4.333600813922200423e-03 1.149389484846508047e-02
2.473175525665283203e-01 2.291720364478426128e-02 9.372166464339174441e-01 -1.803096278554217946e+00 2.615659074076808754e-01 2.499900459891409576e-01 -1.472423765973845111e-01 1.792264470128370757e+00 -6.215549884723184371e-02 -1.962168835461771454e+00 -9.511320169022544624e-01 6.530055973885170451e-01 -1.837172989465432948e+00 1.091744435021850812e-01 1.666945194767126825e-01 2.754316749066157977e-01 2.305612007649709277e-03 4.230625392047326905e-03 1.094164049027668284e-02
2.514727115631103516e-01 2.401943961916546202e-02 9.382546844934227526e-01 -1.803724983956635830e+00 2.690318938490313672e-01 2.496012510385141603e-01 -1.554476121802459143e-01 1.801239672400156699e+00 -1.255865279161592629e-01 -1.987094871004744689e+00 -9.499236001022625109e-01 6.519771179281707019e-01 -1.840439089993996635e+00 2.064261098721393295e-01 1.515105124181732599e-01 2.532807178844519447e-01 2.196741204839747913e-03 3.996998355269676395e-03 1.037611601132071293e-02
2.556657791137695312e-01 2.516316862474108143e-02 9.393000067532230046e-01 -1.804394102934058663e+00 2.766017202165793609e-01 2.489405766426080746e-01 -1.638282105586466031e-01 1.809338954831616997e+00 -1.905005734948987672e-01 -2.010205804043467381e+00 -9.486974782226130776e-01 6.509145840509904524e-01 -1.843069373123604748e+00 1.273580094479084268e-01 3.706606538599511724e-01 1.955734949193095318e-01 1.856880799633506968e-03 4.194563752429547598e-03 9.833358880821707615e-03
2.608530521392822266e-01 2.662274403680027143e-02 9.405883423565318813e-01 -1.805271518436290190e+00 2.860106909290479615e-01 2.477381989593312739e-01 -1.743245977311333739e-01 1.817993535525565196e+00 -2.720214383539194536e-01 -2.035831315856027057e+00 -9.471711674165335104e-01 6.495658330586818741e-01 -1.845631309716204482e+00 4.484405251243258061e-01 6.249046528482979368e-02 2.314362601660270302e-01 2.862283719665414256e-03 4.544245409815572678e-03 9.034979137562348939e-03
